index,id,text,token_number, token,dup,dup_doc
4170,533231542961991681,icymi: #michigan senate approves road tax hike.,7,michigan:1/10257|road:1/110|tax:1/95|senat:1/61|hike:1/36|icymi:1/18|approv:1/34,0,533231542961991681
4171,533231019865165825,drawing today to decide winner of election tie in west michigan school board race #michigan #edu,12,tie:1/7|winner:1/13|race:1/14|michigan:2/10257|school:1/114|todai:1/321|west:1/69|draw:1/14|decid:1/13|elect:1/74|board:1/39,0,533231019865165825
4172,533230952961826816,health plan choices in #michigan double in  .,5,choic:1/11|doubl:1/38|michigan:1/10257|health:1/51|plan:1/108,0,533230952961826816
4173,533230507807350784,someone created a wikipedia article about  dej loaf . help expand it! #biography #hiphop #michigan,9,creat:1/40|expand:1/26|michigan:1/10257|dej:1/1|loaf:1/1|wikipedia:1/15|biographi:1/1|articl:1/30|hiphop:1/86,0,533230507807350784
4174,533229285688225792,it has begun! #snow #michigan #finally #openingday,5,michigan:1/10257|snow:1/653|final:1/76|begun:1/5|openingdai:1/29,0,533229285688225792
4175,533228945660215296,best birthday present ever!!!  thanks @juliecdavison  #michigan #pop all the way down here in nc?,6,birthdai:1/16|pop:1/9|michigan:1/10257|nc:1/2|juliecdavison:1/1|present:1/6,0,533228945660215296
4176,533228299929919489,#michigan advocates push for paid sick day legislation #sickday,8,sickdai:1/2|advoc:1/6|michigan:1/10257|paid:1/13|sick:1/10|dai:1/300|push:1/10|legisl:1/11,0,533228299929919489
4177,533227666456186880,@gilliana morning  i was just wondering if you ever miss. the winters here in #michigan? if you do i can send you our snow and cold :),9,michigan:1/10257|snow:1/653|gilliana:1/1|winter:1/298|cold:1/147|wonder:1/17|morn:1/106|send:1/6|miss:1/92,0,533227666456186880
4178,533227320983945216,the fact that the term  working poor  exists should make you furious. #raisethewage #michigan #detroit #labor,11,exist:1/13|fact:1/43|michigan:1/10257|work:1/94|poor:1/14|furiou:1/1|term:1/16|detroit:1/1366|raisethewag:1/1|make:1/137|labor:1/8,0,533227320983945216
4179,533227266260881408,get it together #michigan it s just cold! ?@ashleebaracy: # livetraffic warning! i-  at m- /i-  multiple accidents due to slick spots.,10,warn:1/19|multipl:1/6|michigan:1/10257|due:1/13|spot:1/18|ashleebaraci:1/1|accid:1/11|cold:1/147|livetraff:1/1|slick:1/1,0,533227266260881408
4180,533224151993962496,it s official we have #snow #michigan,3,michigan:1/10257|snow:1/653|offici:1/46,0,533224151993962496
4181,533224077461164032,what to expect from your web developer   #contentmanagement #michigan,5,expect:1/29|web:1/17|michigan:1/10257|contentmanag:1/11|develop:1/37,0,533224077461164032
4182,533222208098013184,recommended; lincoln #flint #michigan #compareprices,5,lincoln:1/8|michigan:1/10257|flint:1/263|comparepric:1/3|recommend:1/11,0,533222208098013184
4183,533221936047071232,#michigan honors: #hayes cargill     of grand rapids:  they saw #me coming  #so they gave up  - nov   @  :  am et,9,hay:1/3|nov:1/153|michigan:1/10257|honor:1/39|rapid:1/47|gave:1/6|cargil:1/2|come:1/72|grand:1/82,0,533221936047071232
4184,533221668764672000,#michigan #scrabble player to compete in london,5,compet:1/7|london:1/3|michigan:1/10257|scrabbl:1/1|player:1/41,0,533221668764672000
4185,533221137283837953,good morning #michigan! art tebo  founder of @boyne  joins us now to talk about the upcoming #ski season and more! tune in!,13,art:1/56|upcom:1/11|michigan:1/10257|founder:1/12|tebo:1/1|boyn:1/7|good:1/230|morn:1/106|tune:1/12|ski:1/26|season:1/122|talk:1/45|join:1/54,0,533221137283837953
4186,533221054354046976,.@kalinfranks loved the #puremichigan #deercamp report on @ and news. you guys always bring the gr  stuff of #michigan   start the morn.,13,love:1/217|new:1/271|kalinfrank:1/1|michigan:1/10257|bring:1/50|start:1/118|gr:1/10|morn:1/106|deercamp:1/7|report:1/58|gui:1/56|puremichigan:1/240|stuff:1/14,0,533221054354046976
4187,533220692972814336,#michigan politicians vote to double  our gas tax to  ?/gal; legalized government theft. meanwhile   those evil oil barons are bad!!  #tcot,15,baron:1/1|doubl:1/38|tcot:1/17|bad:1/66|michigan:1/10257|govern:1/9|politician:1/8|tax:1/95|theft:1/3|gal:1/4|oil:1/4|legal:1/21|ga:1/58|evil:1/1|vote:1/119,0,533220692972814336
4188,533220680977092609,#students across #michigan will no longer be taking the #meap test. check out this #news,8,take:1/32|new:1/271|longer:1/10|meap:1/1|test:1/10|student:1/51|michigan:1/10257|check:1/296,0,533220680977092609
4189,533220409437876226,choose a hotel in #cohoctah  #michigan here!,4,cohoctah:1/1|michigan:1/10257|hotel:1/58|choos:1/26,0,533220409437876226
4190,533220239690199042,plan a trip to #commercetownship  #michigan here!,4,commercetownship:1/1|trip:1/51|michigan:1/10257|plan:1/108,0,533220239690199042
4191,533219152732106752,you were not reelected to raise taxes  let alone doubling gas tax! @onetoughnerd #handsoff my money! #michigan #tcot,11,doubl:1/38|tcot:1/17|monei:1/25|michigan:1/10257|handsoff:1/1|tax:2/95|ga:1/58|rais:1/41|reelect:1/2|onetoughnerd:1/37,0,533219152732106752
4192,533219144897163264,look at a map for #dearborn  #michigan here!,3,michigan:1/10257|map:1/27|dearborn:1/17,0,533219144897163264
4193,533216249166458881,facts that prove michigan is undeniably the greatest state  #michigan,7,undeni:1/20|fact:1/43|prove:1/39|michigan:2/10257|state:1/378|greatest:1/33,0,533216249166458881
4194,533216240245153792,great car  low price! renault #flint #michigan unmissable deal!,9,deal:1/91|car:1/103|low:1/36|michigan:1/10257|price:1/32|flint:1/263|renault:1/11|great:1/268|unmiss:1/13,0,533216240245153792
4195,533215675951878144,#michigan lawmaker poised to resurrect plan that could rig the #electoral college for #republicans via @thinkprogress,10,colleg:1/118|rig:1/9|michigan:1/10257|republican:1/20|thinkprogress:1/2|elector:1/17|pois:1/6|plan:1/108|resurrect:1/5|lawmak:1/20,0,533215675951878144
4196,533215076371951616,mayor #sestao @eaj pnv: shitofimmigrants iillegalactseveryday .withoutdisabledorresign @repjerrynadler #michigan @ep,10,sestao:1/3|repjerrynadl:1/1|withoutdisabledorresign:1/3|mayor:1/7|michigan:1/10257|shitofimmigr:1/3|pnv:1/3|ep:1/2|eaj:1/3|iillegalactseverydai:1/3,0,533215076371951616
4197,533214697672425472,choose a hotel in #detroit  #michigan here!,4,michigan:1/10257|hotel:1/58|choos:1/26|detroit:1/1366,0,533214697672425472
4198,533213732747214848,hey chumps that voted for @rick mi and his gop  minions. gas tax increase  sales tax increase? ouch you?ve been had. @onetoughnerd #michigan,17,michigan:1/10257|increas:2/19|gop:1/35|rick:1/15|tax:2/95|hei:1/49|minion:1/1|onetoughnerd:1/37|ve:1/54|sale:1/70|chump:1/1|ga:1/58|mi:1/236|vote:1/119|ouch:1/4,0,533213732747214848
4199,533213567978577920,what s going on in #ferrysburg  #michigan? check out this great new app for news and weather!,7,app:1/90|new:1/271|michigan:1/10257|weather:1/198|check:1/296|ferrysburg:1/1|great:1/268,0,533213567978577920
4200,533213277442961409,new-look #michigan state basketball team set for season opener at navy,8,set:1/55|michigan:1/10257|navi:1/16|season:1/122|basketbal:1/66|state:1/378|team:1/170|open:1/134,0,533213277442961409
4201,533213093028200448,#manchester  #michigan housing stats. thru sept.  .  number of listings down.  avg. sale price up  %. #annarbor,11,number:1/29|manchest:1/1|stat:1/11|sale:1/70|sept:1/7|avg:1/8|annarbor:1/154|michigan:1/10257|hous:1/91|price:1/32|list:1/54,1,533213093028200448|533213083150606336
4202,533212788685307904,don t want to get up. glad it s #friday! happy #snowythoughts today in #michigan,7,don:1/120|michigan:1/10257|snowythought:1/1|happi:1/67|todai:1/321|glad:1/22|fridai:1/35,0,533212788685307904
4203,533210273092763648,#roadbelly #realfoodcafe #michigan michigan magazine tv on the road!,7,realfoodcaf:1/1|tv:1/22|michigan:2/10257|road:1/110|roadbelli:1/1|magazin:1/7,0,533210273092763648
4204,533208980789551104,if you live in #michigan  be sure to check out @pymaninsurance located in #fruitport  #business #websitedesign,8,fruitport:1/17|michigan:1/10257|locat:1/57|busi:1/123|websitedesign:1/11|check:1/296|pymaninsur:1/15|live:1/123,0,533208980789551104
4205,533207208864264192,pdf about michigan teacher notice of non renewal  #michigan #teacher #notice #non #renewal,9,pdf:1/5|teacher:2/16|michigan:2/10257|renew:2/18|notic:2/5,0,533207208864264192
4206,533207099481022464,-time kidney transplant recipient gets organs from mother  uncle:  i m alive because of them  #michigan #edu,9,organ:1/9|kidnei:1/2|mother:1/14|recipi:1/3|uncl:1/3|aliv:1/6|michigan:1/10257|transplant:1/3|time:1/240,0,533207099481022464
4207,533205314016116736,#us | #michigan | senate approves road #tax hike,6,michigan:1/10257|road:1/110|tax:1/95|senat:1/61|hike:1/36|approv:1/34,1,533205314016116736|533205313298894848
4208,533204359392546816,@mlibraquotes @mvirgotweets that is cute if you were in #florida but not for #michigan its too cold here we skipped fall and went to winter,9,mvirgotweet:1/1|fall:1/150|florida:1/64|michigan:1/10257|mlibraquot:1/1|winter:1/298|cold:1/147|skip:1/7|cute:1/15,0,533204359392546816
4209,533201642397503488,#water service delivered to your home is not a #humanrights violation #un #unitednations #detroit #michigan #politics,10,servic:1/52|violat:1/4|michigan:1/10257|polit:1/18|unitedn:1/1|deliv:1/3|humanright:1/3|detroit:1/1366|water:1/34|home:1/156,0,533201642397503488
4210,533196397785645056,#quantumhand #michigan   of    half dozen of another. phone data collection won t be stopped:,9,half:1/63|data:1/5|stop:1/82|michigan:1/10257|phone:1/12|quantumhand:1/1|won:1/49|dozen:1/5|collect:1/22,0,533196397785645056
4211,533194796639465472,michigan women s field hockey #michigan #wolverines #michiganwolverines #goblue,8,hockei:1/19|field:1/46|michigan:2/10257|goblu:1/319|wolverin:1/157|women:1/15|michiganwolverin:1/18,0,533194796639465472
4212,533188221975269378,shelley hennig.  #shelleyhennig #teenwolf #ouija #daysofourlives #dool #nbc #detroit #michigan #mgm?,11,shelleyhennig:1/1|hennig:1/1|teenwolf:1/1|shellei:1/1|mgm:1/6|michigan:1/10257|dool:1/1|ouija:1/1|daysofourl:1/1|detroit:1/1366|nbc:1/5,0,533188221975269378
4213,533187450185601025,some days you have to create your own sunshine #inspiration #love #michigan #wisdom #actlikeasuccess #earlyrisers #focus,10,love:1/217|creat:1/40|sunshin:1/9|actlikeasuccess:1/1|michigan:1/10257|inspir:1/10|focu:1/4|dai:1/300|wisdom:1/3|earlyris:1/2,0,533187450185601025
4214,533181970155835393,#michigan police respond to domestic disturbance call  shoot and kill woman #police #brutality #policebrutality,12,call:1/103|brutal:1/14|woman:1/28|michigan:1/10257|policebrut:1/2|domest:1/60|disturb:1/3|polic:2/70|shoot:1/44|respond:1/8|kill:1/38,0,533181970155835393
4215,533176798016983040,just the beginning #firstsnowfall  #michigan,3,michigan:1/10257|firstsnowfal:1/4|begin:1/41,0,533176798016983040
4216,533176078135996416,how to win lotto successful strategies #pennsylvania #newjersey #georgia #ohio #michigan #iowa,10,pennsylvania:1/32|iowa:1/18|georgia:1/49|michigan:1/10257|success:1/18|lotto:1/17|newjersei:1/29|ohio:1/156|strategi:1/12|win:1/281,0,533176078135996416
4217,533173593052835840,everything you want to know about #walledlake  #michigan here!,2,walledlak:1/1|michigan:1/10257,0,533173593052835840
4218,533173275187478530,looking for something to do in #gardencity  #michigan? check out this great new mobile app!,6,mobil:1/66|app:1/90|gardenc:1/1|michigan:1/10257|check:1/296|great:1/268,0,533173275187478530
4219,533169435407044608,mayor #sestao @eaj pnv: shitofimmigrants iillegalactseveryday! .withoutdisabledorresign @franceonu #michigan @coe fr,11,sestao:1/3|withoutdisabledorresign:1/3|mayor:1/7|franceonu:1/1|michigan:1/10257|shitofimmigr:1/3|coe:1/2|pnv:1/3|fr:1/3|eaj:1/3|iillegalactseverydai:1/3,0,533169435407044608
4220,533168172644724738,daily deal finder - volvo #flint #michigan why pay more?,7,deal:1/91|michigan:1/10257|daili:1/31|flint:1/263|pai:1/29|volvo:1/12|finder:1/9,0,533168172644724738
4221,533164255273832448,seriously  it s not even december yet: #michigan,2,michigan:1/10257|decemb:1/13,0,533164255273832448
4222,533163067685629952,review rehabilitation assistant at hope network (sterling heights  mi) #jobfairs #michigan,10,rehabilit:1/6|jobfair:1/30|sterl:1/3|michigan:1/10257|review:1/58|assist:1/36|hope:1/59|mi:1/236|network:1/13|height:1/6,2,533163067685629952|533163062623076352|533163057183080448
4223,533163066892902400,review medical science liaison (msl) - acquired bleeding - central /... #jobfairs #michigan,10,scienc:1/13|acquir:1/2|jobfair:1/30|central:1/11|michigan:1/10257|review:1/58|msl:1/1|medic:1/37|liaison:1/2|bleed:1/2,2,533163066892902400|533163061817790464|533163056482639872
4224,533163066158903296,review medical device quality engineer at hiremagic (detroit  mi) #jobfairs #michigan,10,engin:1/55|jobfair:1/30|hiremag:1/1|michigan:1/10257|review:1/58|medic:1/37|detroit:1/1366|mi:1/236|devic:1/2|qualiti:1/24,2,533163066158903296|533163060987326464|533163055736033281
4225,533159837681868800,@golanmalhi @rammalichy it s   here #michigan,3,michigan:1/10257|rammalichi:1/1|golanmalhi:1/1,0,533159837681868800
4226,533156004574146560,is this necessary? #greatjob! #michigan,2,michigan:1/10257|greatjob:1/1,0,533156004574146560
4227,533155270093201410,great car  low price! mini #flint #michigan take a look,7,mini:1/15|car:1/103|low:1/36|michigan:1/10257|price:1/32|flint:1/263|great:1/268,1,533155270093201410|533457947008196608
4228,533154780462710785,fun night ? #love #michigan #cute #daughter #siblings #sweetheart #sister #awesome #adorable #baby?,12,love:1/217|awesom:1/80|sweetheart:1/3|michigan:1/10257|sibl:1/3|night:1/84|babi:1/27|ador:1/5|cute:1/15|daughter:1/7|fun:1/74|sister:1/15,0,533154780462710785
4229,533154273866297344,listen to   -  (remix) by eli rogers music #np on #soundcloud #california to #michigan elirogersmusic,10,np:1/2|eli:1/2|music:1/117|michigan:1/10257|elirogersmus:1/2|california:1/23|roger:1/1|soundcloud:1/7|listen:1/49|remix:1/2,0,533154273866297344
4230,533154272847085568,love you guys ? #daughter #love #cute #michigan #sweetheart #siblings,8,love:2/217|sweetheart:1/3|michigan:1/10257|sibl:1/3|gui:1/56|daughter:1/7|cute:1/15,0,533154272847085568
4231,533152430469312513,#michigan senate votes to double gasoline tax,6,doubl:1/38|michigan:1/10257|tax:1/95|senat:1/61|gasolin:1/19|vote:1/119,0,533152430469312513
4232,533150347972182017,#michigan toddler meets far away stranger who helped save his life,7,help:1/29|toddler:1/3|meet:1/48|michigan:1/10257|save:1/41|stranger:1/1|life:1/58,0,533150347972182017
4233,533148584250601472,feast your eyes on a whole lotta sin. ??? #michigan #vampirelife #blackonblackonblack?,7,blackonblackonblack:1/1|ey:1/21|michigan:1/10257|lotta:1/1|sin:1/1|vampirelif:1/1|feast:1/3,0,533148584250601472
4234,533147195202355201,while driving across #michigan wednesday morning  i was daydreaming abt opening a bar&naming the drinks&sandwiches after the cast of #cheera,13,michigan:1/10257|daydream:1/1|wednesdai:1/12|sandwich:1/3|cheera:1/1|morn:1/106|drink:1/11|cast:1/5|abt:1/2|bar:1/19|name:1/13|drive:1/53|open:1/134,0,533147195202355201
4235,533146740195885056,check out dodge #flint #michigan tell a friend.,5,dodg:1/11|michigan:1/10257|friend:1/47|flint:1/263|check:1/296,0,533146740195885056
4236,533144691982995456,daily deal finder - fiat #flint #michigan what a deal!,7,deal:2/91|michigan:1/10257|daili:1/31|fiat:1/13|flint:1/263|finder:1/9,0,533144691982995456
4237,533142588841537536,so #winter has officially hit #detroit the #frost on the #windshield is just the beginning. #michigan,8,hit:1/52|michigan:1/10257|frost:1/3|offici:1/46|winter:1/298|detroit:1/1366|windshield:1/2|begin:1/41,0,533142588841537536
4238,533139389824503808,by gillie da kid via repostwhiz app: #grandrapids #michigan #luvya #  #welcome gilladelphia?,9,app:1/90|michigan:1/10257|repostwhiz:1/1|kid:1/52|gilli:1/1|da:1/10|luvya:1/1|grandrapid:1/202|gilladelphia:1/1,0,533139389824503808
4239,533138437507788800,michigan wolverine   piece front car mats  #wolverines #tombrady #ncaa #big  #briangriese #boschembechler  #michigan,13,mat:1/3|big:1/156|tombradi:1/1|briangries:1/1|boschembechl:1/2|piec:1/8|michigan:2/10257|car:1/103|ncaa:1/18|front:1/16|wolverin:2/157,0,533138437507788800
4240,533136930352140288,photo: #detroit #michigan #cold #lol #earlier #today #jadeybaddazz #like #life #doubletap  st #snow of the...,12,doubletap:1/2|st:1/107|earlier:1/13|michigan:1/10257|snow:1/653|todai:1/321|lol:1/58|photo:1/157|cold:1/147|detroit:1/1366|jadeybaddazz:1/2|life:1/58,0,533136930352140288
4241,533136922601066496,#detroit #michigan #cold #lol #earlier #today #jadeybaddazz #like #life #doubletap   st #snow of the?,11,doubletap:1/2|st:1/107|earlier:1/13|michigan:1/10257|snow:1/653|todai:1/321|lol:1/58|cold:1/147|detroit:1/1366|jadeybaddazz:1/2|life:1/58,0,533136922601066496
4242,533136815256252416,?@mgofish: for the late night crowd: #michigan offers   de/lb corey malone-hatcher @orlando malone @traineraynor,14,de:1/63|crowd:1/16|michigan:1/10257|night:1/84|corei:1/19|traineraynor:1/1|offer:1/118|hatcher:1/19|late:1/19|lb:1/27|malon:2/21|orlando:1/9|mgofish:1/4,0,533136815256252416
4243,533136546581721088,having a great time in michigan ? #cute #love #michigan #daughter #sweetheart #adorable,9,love:1/217|sweetheart:1/3|michigan:2/10257|time:1/240|ador:1/5|great:1/268|cute:1/15|daughter:1/7,0,533136546581721088
4244,533136512259342336,the detroit news detroit police investigate triple shooting on west side (updated) myfox detroit? #detroit #michigan,14,new:1/271|side:1/19|michigan:1/10257|west:1/69|polic:1/70|investig:1/6|updat:1/33|shoot:1/44|detroit:4/1366|myfox:1/10|tripl:1/4,0,533136512259342336
4245,533134829001269249,urgent! stop political lynching of #revpinkney #michigan @thetimesherald @flintjournal @edschultzmsnbc,9,edschultzmsnbc:1/6|stop:1/82|michigan:1/10257|flintjourn:1/2|polit:1/18|thetimesherald:1/2|urgent:1/5|lynch:1/6|revpinknei:1/68,0,533134829001269249
4246,533134754926034944,what y all know about this?! the best damn pasta salad to not be made yet! #goblue #michigan #pastasalad,7,damn:1/28|salad:1/2|pastasalad:1/1|michigan:1/10257|made:1/56|pasta:1/1|goblu:1/319,0,533134754926034944
4247,533133238017851392,#fll (first #lego league) #referee - eric lund at #michigan #tech,8,tech:1/34|refere:1/2|lego:1/1|michigan:1/10257|fll:1/1|leagu:1/1|eric:1/4|lund:1/4,0,533133238017851392
4248,533132819610873856,#intern #marketing watson quality engineer - internship: ibm - lansing  mi - job description we... #michigan #usa,13,engin:1/55|usa:1/79|intern:1/62|michigan:1/10257|lans:1/77|market:1/30|ibm:1/7|watson:1/10|mi:1/236|job:1/265|descript:1/2|qualiti:1/24|internship:1/86,1,533132819610873856|533438571059752961
4249,533132817849282560,#intern #marketing watson cognitive software engineer - internship: ibm - grand rapids  mi - jo... #michigan #usa,14,engin:1/55|cognit:1/3|usa:1/79|intern:1/62|jo:1/2|michigan:1/10257|rapid:1/47|grand:1/82|market:1/30|softwar:1/6|ibm:1/7|watson:1/10|mi:1/236|internship:1/86,2,533132817849282560|533455532158246912|533438570288017408
4250,533132389657354240,#tbt last summer in #michigan,3,michigan:1/10257|tbt:1/31|summer:1/39,0,533132389657354240
4251,533132172811448320,wish it snowed in angelo ! #missthewinters #michigan,4,michigan:1/10257|snow:1/653|angelo:1/1|missthewint:1/1,0,533132172811448320
4252,533130913602101248,& now i know why i will always drive a truck. #michigan,3,michigan:1/10257|truck:1/17|drive:1/53,0,533130913602101248
4253,533129787544330241,sales of #michigan #deer licenses are down this year despite the season starting this weekend.@ericlloyd has details,10,deer:1/71|sale:1/70|michigan:1/10257|licens:1/11|year:1/196|weekend:1/81|start:1/118|season:1/122|ericlloyd:1/2|detail:1/20,0,533129787544330241
4254,533129716719702016,check out this awesome new mobile site for #inkster  #michigan here!,6,awesom:1/80|mobil:1/66|site:1/44|michigan:1/10257|inkster:1/1|check:1/296,0,533129716719702016
4255,533129280885374976,find a restaurant in #moline  #michigan here!,4,restaur:1/32|michigan:1/10257|find:1/107|molin:1/2,0,533129280885374976
4256,533128981609193472,#grandrapids @ the #mixx musicbytomcutts ?? #cuttsglobal #smoothjazz #guitarist  #poetry  #michigan,8,smoothjazz:1/1|cuttsglob:1/1|michigan:1/10257|musicbytomcutt:1/1|grandrapid:1/202|guitarist:1/1|mixx:1/1|poetri:1/5,0,533128981609193472
4257,533128710803566592,it s time for the pistons to come home to detroit detroit free press i m not a huge fan of the? #detroit #michigan,11,fan:1/121|piston:1/8|michigan:1/10257|huge:1/22|time:1/240|detroit:3/1366|free:1/204|press:1/116|home:1/156,0,533128710803566592
4258,533128709205532673,gross: detroit has a new lease on life the detroit news bankruptcy attorney ken gross  left ? #detroit #michigan,13,new:1/271|gross:2/13|ken:1/1|left:1/45|michigan:1/10257|attornei:1/15|leas:1/6|detroit:3/1366|bankruptci:1/61|life:1/58,0,533128709205532673
4259,533128707573964800,wkzo was bankruptcy necessary for detroit? (photo: todd mcinturf   the detroit news ) the? #detroit #michigan,10,new:1/271|michigan:1/10257|photo:1/157|mcinturf:1/1|detroit:3/1366|bankruptci:1/61|todd:1/7|wkzo:1/1,0,533128707573964800
4260,533128363570126848,plan a trip to #decatur  #michigan here!,4,trip:1/51|michigan:1/10257|decatur:1/3|plan:1/108,0,533128363570126848
4261,533128231755337729,#tbt to #summer #  #vacation to #michigan??the warmer weather makes it more comfortable for my?,8,michigan:1/10257|tbt:1/31|vacat:1/10|weather:1/198|make:1/137|summer:1/39|comfort:1/6|warmer:1/7,0,533128231755337729
4262,533127887566946304,well today michigan consumed a bunch of snow ?? #snow #in #michigan # - in,7,michigan:2/10257|consum:1/7|snow:2/653|todai:1/321|bunch:1/3,0,533127887566946304
4263,533127181082566656,l  night teaser:   worder coming out at @laketheposts tmrw. lots of good #bigten basketball stuff. ps  don t believe the #michigan hype).,15,don:1/120|ps:1/5|michigan:1/10257|night:1/84|tmrw:1/1|come:1/72|basketbal:1/66|lakethepost:1/1|good:1/230|bigten:1/13|lot:1/35|worder:1/1|hype:1/5|teaser:1/1|stuff:1/14,0,533127181082566656
4264,533127163915304960,saw a diamond in the rough. photo cred and thanks to @lownrangr #michigan #sky #skyporn ...,8,cred:1/1|lownrangr:1/1|sky:1/32|diamond:1/5|rough:1/6|michigan:1/10257|photo:1/157|skyporn:1/4,0,533127163915304960
4265,533126830883340289,enter our #snowdaysgetaway for a chance to #win a $    trip for   to boyne highlands resort in #michigan.,9,chanc:1/28|trip:1/51|michigan:1/10257|highland:1/7|enter:1/25|snowdaysgetawai:1/4|boyn:1/7|resort:1/6|win:1/281,0,533126830883340289
4266,533126690940403712,otr truck drivers wanted!!! $    sign on bonus! (  states) #jobs #michigan #vacancy #ijobsdb,11,driver:1/18|michigan:1/10257|truck:1/17|want:1/15|ijobsdb:1/12|sign:1/41|bonu:1/9|state:1/378|otr:1/2|job:1/265|vacanc:1/15,0,533126690940403712
4267,533126189104525312,looking for something to do in #unioncity  #michigan? check out this great new mobile app!,6,mobil:1/66|app:1/90|unionc:1/2|michigan:1/10257|check:1/296|great:1/268,0,533126189104525312
4268,533126177222062080,i know #michigan isn t one of those places you can see the milky way clearly but tonight is the clearest view of the #stars i ve seen here!,9,tonight:1/126|clearest:1/1|view:1/56|star:1/33|michigan:1/10257|isn:1/33|place:1/54|milki:1/1|ve:1/54,0,533126177222062080
4269,533126141469790208,what are people saying locally about #longlake  #michigan? find out here!,5,longlak:1/1|michigan:1/10257|find:1/107|local:1/144|peopl:1/121,0,533126141469790208
4270,533125898065944576,find a restaurant in #saintclairshores  #michigan here!,4,restaur:1/32|saintclairshor:1/1|michigan:1/10257|find:1/107,0,533125898065944576
4271,533124495260012544,daily deal finder - jaguar #flint #michigan why wait?,7,deal:1/91|wait:1/74|michigan:1/10257|daili:1/31|flint:1/263|finder:1/9|jaguar:1/15,0,533124495260012544
4272,533124464792203265,i love how the #michigan coach came in to motivate @alroker ! #rokerthon,6,love:1/217|rokerthon:1/2|michigan:1/10257|alrok:1/1|motiv:1/2|coach:1/119,0,533124464792203265
4273,533124103793045505,#prudeboys from #detroit #michigan playing their brand of #punk in #nashville #livemusic @ phat bites?,10,plai:1/159|livemus:1/8|michigan:1/10257|punk:1/3|bite:1/5|nashvil:1/1|prudeboi:1/1|detroit:1/1366|brand:1/15|phat:1/1,0,533124103793045505
4274,533121067582509056,the appropriate end to my first #snow day in #michigan #a  #gottagetusedtothissoon?,5,michigan:1/10257|snow:1/653|end:1/75|dai:1/300|gottagetusedtothissoon:1/1,0,533121067582509056
4275,533120909901459457,thieves strike detroit church twice wdiv detroit easing the worry  making the wait lesing a? #detroit #michigan,13,worri:1/10|wait:1/74|thiev:1/5|michigan:1/10257|eas:1/6|strike:1/13|church:1/15|lese:1/1|detroit:3/1366|wdiv:1/29|make:1/137,0,533120909901459457
4276,533120824316674048,for the late night crowd: #michigan offers   de/lb corey malone-hatcher,10,offer:1/118|de:1/63|hatcher:1/19|late:1/19|crowd:1/16|michigan:1/10257|lb:1/27|night:1/84|malon:1/21|corei:1/19,0,533120824316674048
4277,533120612571414528,for the late night crowd: #michigan offers og terrance davis,8,offer:1/118|late:1/19|crowd:1/16|michigan:1/10257|night:1/84|og:1/4|terranc:1/5|davi:1/9,0,533120612571414528
4278,533120486117765120,#tbt missing my babyboo ???  #love #bestfriend #missher #winterwonderland #michigan #photoshoot,9,love:1/217|winterwonderland:1/9|michigan:1/10257|tbt:1/31|missher:1/1|babyboo:1/1|photoshoot:1/4|miss:1/92|bestfriend:1/4,0,533120486117765120
4279,533119969618579457,it stuck. #snow #michigan,3,michigan:1/10257|snow:1/653|stuck:1/8,0,533119969618579457
4280,533118443881394176,#michigan  s best pie: small but mighty eat catering and carry-out produces simple and delicious pies,11,small:1/18|delici:1/11|cater:1/2|michigan:1/10257|simpl:1/3|eat:1/12|pi:1/10|mighti:1/3|carri:1/16|produc:1/11|pie:1/15,0,533118443881394176
4281,533118442698584064,#michigan mom says g-rated movie turned into shocker,6,shocker:1/1|michigan:1/10257|rate:1/16|movi:1/37|mom:1/14|turn:1/28,0,533118442698584064
4282,533118273374519296,#michigan #????? ???? ??? #khalifa stability khalifa expressing his care... #minnesota,7,khalifa:2/50|minnesota:1/89|michigan:1/10257|stabil:1/26|express:1/3|care:1/31,21,533118273374519296|533118270627254272|533118267418607616|533118264604246016|533118261773086720|533118258950328320|533118256102395905|533118253099266048|533118250221985793|533118247235645440|533118244479979520|533116953141858304|533116950440718336|533116947336949760|533116944258326529|533116941427159040|533116938482769920|533116935542538240|533116932686229504|533116929490161664|533116926835183617|533116923827875841
4283,533118163148623874,want good condition secondhand car? audi #flint #michigan what a #deal !,8,condit:1/19|deal:1/91|audi:1/10|car:1/103|michigan:1/10257|flint:1/263|good:1/230|secondhand:1/10,0,533118163148623874
4284,533117976246247424,#michigan state weather  #freezingcold  #snow ggrrr,6,michigan:1/10257|snow:1/653|weather:1/198|state:1/378|freezingcold:1/1|ggrrr:1/1,0,533117976246247424
4285,533117726789615616,braved sporadic whiteout blizzard conditions on a desolate road in a national forest in far northern wi but made it to the yoop. #michigan,14,forest:1/7|blizzard:1/16|nation:1/74|michigan:1/10257|made:1/56|northern:1/31|yoop:1/2|condit:1/19|wi:1/4|road:1/110|whiteout:1/2|sporad:1/1|brave:1/7|desol:1/1,0,533117726789615616
4286,533115965400424448,winter came today..... #snowy #sledding #snowmobiling #canada #travel #michigan #letitsnow #skiseason #allsmiles ...,11,skiseason:1/1|allsmil:1/1|canada:1/16|letitsnow:1/6|michigan:1/10257|todai:1/321|snowmobil:1/4|winter:1/298|travel:1/64|sled:1/1|snowi:1/23,0,533115965400424448
